age,sex,max_boulder,max_sport,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,shortcamp,ohpr,ohll,dl,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,max_boulder_numeric,max_sport_french,max_sport_numeric
35,1,V4,I have not pursued sport climbing goals outside in the past year,5-6 years,3-4 years,Year round,12,185.42000000000002,84.82177319,182.88,20.0,55.0,31.0,24.947580350000003,40.8233133,136.0,,,,,,24.7,0.2357885157057514,1.4812834224598932,1.2941176470588234,3.0,Unknown,
30,2,V7,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,7-9 months,100,163.83,62.59574706,165.1,9.0,14.0,40.0,17.009713875,14.06136347,103.0,,,,,,23.3,0.14377973620752885,1.2246376811594202,1.2717391304347825,6.0,Unknown,
30,2,V8,I have not pursued sport climbing goals outside in the past year,7-8 years,<1 year,4-6 months,50,160.02,52.61671492,160.02,18.0,10.0,,,22.6796185,,,,,,,20.5,0.3420966137351549,1.4310344827586206,,7.0,Unknown,
36,1,I have not pursued bouldering goals outside in the past year,5.11c/d,>10 years,3-4 years,7-9 months,10,185.42000000000002,85.27536556,190.5,8.0,20.0,32.0,28.12272694,15.875732950000002,,,,19.958064280000002,19.958064280000002,54.4310844,24.8,0.09381372858930961,1.1861702127659575,1.3297872340425532,,Unknown,
60,1,V8,5.12c/d,>10 years,>10 years,7-9 months,40,177.8,67.58526313,175.26,34.0,35.0,22.0,18.143694800000002,54.884676770000006,60.0,62.0,100.0,20.41165665,18.143694800000002,72.57477920000001,21.4,0.5030682492809287,1.812080536912752,1.2684563758389262,7.0,Unknown,
39,2,V7,I have not pursued sport climbing goals outside in the past year,5-6 years,3-4 years,7-9 months,85,160.02,55.791861510000004,157.48,20.0,38.0,52.0,36.287389600000004,36.287389600000004,210.0,120.0,175.0,24.04039561,24.04039561,120.20197805000001,21.8,0.3584752230648416,1.6504065040650406,1.6504065040650406,6.0,Unknown,
33,1,V6,5.11c/d,5-6 years,3-4 years,Year round,,165.1,59.874192840000006,,14.0,23.0,64.0,,27.2155422,147.0,65.0,75.0,,,,22.0,0.23382361140820346,1.4545454545454546,,5.0,Unknown,
42,1,V4,5.12a/b,>10 years,1-2 years,Year round,50,187.96,88.45051215000001,182.88,8.0,20.0,39.0,22.6796185,22.6796185,67.0,70.0,76.0,,,,25.0,0.0904460562809754,1.2564102564102564,1.2564102564102564,3.0,Unknown,
29,2,V7,5.11a/b,7-8 years,5-6 years,4-6 months,30,167.64000000000001,64.86370891,162.56,12.0,27.0,55.0,29.48350405,20.41165665,147.0,,,,,,23.1,0.18500329693835882,1.3146853146853146,1.4545454545454546,6.0,Unknown,
26,2,V4,5.10a/b,1-2 years,<1 year,Year round,50,170.18,57.152638620000005,167.64000000000001,9.0,20.0,16.0,5.8967008100000005,11.33980925,36.0,47.0,37.0,13.6077711,14.51495584,97.52235955,19.7,0.1574730444177697,1.1984126984126984,1.1031746031746033,3.0,Unknown,
28,1,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,,,185.42000000000002,79.37866475,195.58,9.0,31.0,44.0,21.31884139,28.576319310000002,73.0,,,24.49398798,25.40117272,151.95344395,23.1,0.11338059198079418,1.36,1.2685714285714287,,Unknown,
35,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,3-4 years,1-3 months,10,182.88,71.21400209000001,187.96,29.0,41.0,49.0,23.586803240000002,45.359237,213.0,107.0,192.0,,,,21.3,0.4072232868383089,1.6369426751592357,1.3312101910828025,,Unknown,
53,1,I have not pursued bouldering goals outside in the past year,5.12a/b,>10 years,5-6 years,Year round,70,182.88,71.66759446,182.88,7.0,13.0,26.0,22.6796185,16.78291769,115.0,66.0,78.0,,,,21.4,0.0976731541325407,1.2341772151898736,1.3164556962025318,,Unknown,
49,1,V5,5.12a/b,3-4 years,<1 year,4-6 months,25,170.18,64.86370891,172.72,18.0,30.0,52.0,19.958064280000002,38.10175908,113.0,,,,,,22.4,0.27750494540753823,1.5874125874125875,1.3076923076923077,4.0,Unknown,
33,3,I have not pursued bouldering goals outside in the past year,5.12a/b,9-10 years,1-2 years,4-6 months,40,166.99992,62.368950875,165.1,13.0,27.0,23.0,4.535923700000001,20.41165665,48.0,,,,,,22.4,0.20843704788388426,1.3272727272727274,1.0727272727272728,,Unknown,
21,1,V13,5.13a/b,7-8 years,7-8 years,4-6 months,100,184.912,83.91458845000001,194.818,34.0,60.0,,90.718474,72.57477920000001,,,,,,,24.5,0.40517388725869385,1.864864864864865,2.081081081081081,12.0,Unknown,
29,1,V5,5.12a/b,7-8 years,1-2 years,7-9 months,100,176.53,63.502931800000006,170.18,17.0,32.0,26.0,17.23651006,29.937096420000003,81.0,,,,,,20.4,0.2677041755102085,1.4714285714285715,1.2714285714285714,4.0,Unknown,
50,1,V5,5.12c/d,>10 years,9-10 years,Year round,80,168.91,68.0388555,172.72,16.0,36.0,46.0,22.6796185,32.658650640000005,125.0,115.0,245.0,,,,23.8,0.2351597463305361,1.48,1.3333333333333335,4.0,Unknown,
32,1,V13,I have not pursued sport climbing goals outside in the past year,>10 years,>10 years,Year round,50,170.18,60.781377580000004,177.8,37.0,70.0,75.0,49.895160700000005,58.9670081,150.0,,,19.50447191,18.143694800000002,142.88159655,21.0,0.6087390821522739,1.9701492537313434,1.8208955223880599,12.0,Unknown,
24,2,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,5-6 years,<1 year,,0,162.56,66.22448602,158.75,0.0,10.0,18.0,4.082331330000001,0.0,40.0,48.0,66.0,11.33980925,11.33980925,20.41165665,25.1,0.0,1.0,1.0616438356164384,,Unknown,
49,1,I have not pursued bouldering goals outside in the past year,5.12a/b,>10 years,>10 years,4-6 months,30,175.26,63.04933943,177.8,17.0,30.0,39.5,18.143694800000002,34.01942775,125.0,67.0,107.0,20.41165665,22.6796185,107.95498406,20.5,0.2696301048304258,1.539568345323741,1.2877697841726619,,Unknown,
28,1,V9,5.12a/b,7-8 years,3-4 years,4-6 months,30,165.1,70.30681735,175.26,22.0,27.0,66.0,43.99845989,59.874192840000006,110.0,100.0,106.0,24.947580350000003,24.947580350000003,79.37866475,25.8,0.31291417858498755,1.8516129032258064,1.6258064516129034,8.0,Unknown,
35,1,V10,I have not pursued sport climbing goals outside in the past year,7-8 years,5-6 years,Year round,30,172.72,67.58526313,172.72,23.0,38.0,75.0,52.163122550000004,47.62719885,186.0,,,,,,22.7,0.3403108745135694,1.7046979865771812,1.7718120805369129,9.0,Unknown,
30,2,I have not pursued bouldering goals outside in the past year,5.12a/b,7-8 years,< 1 year,7-9 months,50,164.08399999999997,47.62719885,170.942,20.0,20.0,52.0,29.937096420000003,29.937096420000003,173.0,,,,,,17.7,0.41992811844738587,1.6285714285714286,1.6285714285714286,,Unknown,
42,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,3-4 years,7-9 months,100,180.34,79.37866475,187.96,13.0,30.0,32.0,24.947580350000003,36.287389600000004,120.0,186.0,308.0,29.48350405,29.48350405,136.077711,24.4,0.16377196619448048,1.457142857142857,1.3142857142857143,,Unknown,
38,1,V8,5.13a/b,>10 years,3-4 years,7-9 months,50,172.72,72.57477920000001,172.72,19.0,34.0,34.0,13.6077711,52.163122550000004,124.0,65.0,126.0,29.48350405,24.947580350000003,161.02529135,24.3,0.2617989363445421,1.71875,1.1875,7.0,Unknown,
35,1,V7,5.12a/b,9-10 years,3-4 years,Year round,30,147.32,70.30681735,147.32,15.0,25.0,57.0,47.62719885,49.895160700000005,188.0,72.0,120.0,,,,32.4,0.21335057630794604,1.7096774193548387,1.6774193548387097,6.0,Unknown,
28,2,V8,5.13a/b,3-4 years,1-2 years,Year round,175,157.48,53.07030729,154.94,12.0,12.0,67.0,31.751465900000003,22.6796185,189.0,94.0,216.0,,,,21.4,0.22611514070243854,1.4273504273504274,1.5982905982905982,7.0,Unknown,
25,2,I have not pursued bouldering goals outside in the past year,5.12c/d,7-8 years,1-2 years,1-3 months,30,160.02,56.69904625,160.02,7.0,13.0,21.0,16.329325320000002,18.143694800000002,90.0,30.0,55.0,,,,22.1,0.12345886682353144,1.32,1.288,,Unknown,
37,1,V8,5.12a/b,>10 years,>10 years,4-6 months,60,172.72,75.29633342000001,182.88,19.0,41.0,43.0,26.30835746,38.55535145,157.0,141.0,167.0,24.04039561,24.04039561,,25.2,0.25233632418751045,1.5120481927710843,1.3493975903614457,7.0,Unknown,
30,1,V11,5.13c/d,> 10 years,3-4 years,7-9 months,80,182.88,79.37866475,195.58,26.0,42.0,58.0,45.359237,62.59574706,210.0,,,,,,23.7,0.32754393238896096,1.7885714285714285,1.5714285714285714,10.0,Unknown,
37,1,V4,5.11c/d,5-6 years,3-4 years,Year round,100,172.72,69.85322498000001,177.8,15.0,30.0,45.0,25.85476509,37.648166710000005,121.0,90.0,105.0,19.958064280000002,19.958064280000002,139.70644996000001,23.4,0.21473596966059502,1.538961038961039,1.37012987012987,3.0,Unknown,
21,3,V7,5.12a/b,3-4 years,1-2 years,4-6 months,30,172.72,61.23496995,175.26,,,50.0,45.359237,38.55535145,,,,,,,20.5,,1.6296296296296298,1.7407407407407407,6.0,Unknown,
25,2,V4,5.12a/b,3-4 years,1-2 years,4-6 months,25,157.48,49.895160700000005,160.02,23.0,20.0,30.0,13.6077711,27.2155422,,,,,,,20.1,0.460966548204744,1.5454545454545454,1.2727272727272727,3.0,Unknown,
23,2,V4,5.12a/b,3-4 years,3-4 years,4-6 months,16,157.48,55.791861510000004,152.4,11.0,30.0,35.0,22.6796185,20.41165665,110.0,77.0,91.0,,,,22.5,0.19716137268566286,1.3658536585365852,1.4065040650406504,3.0,Unknown,
30,2,I have not pursued bouldering goals outside in the past year,5.11a/b,7-8 years,1-2 years,4-6 months,60,170.18,61.23496995,,9.0,20.0,36.0,15.875732950000002,22.6796185,110.0,,,,,,21.1,0.14697484145658504,1.3703703703703702,1.2592592592592593,,Unknown,
32,1,V5,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,4-6 months,10,170.18,67.13167076,172.72,13.0,,,31.751465900000003,35.83379723,100.0,,,,,,23.2,0.19364928435158163,1.5337837837837838,1.472972972972973,4.0,Unknown,
34,1,V5,5.12c/d,5-6 years,3-4 years,4-6 months,20,182.88,78.01788764,185.42000000000002,22.0,44.0,34.0,31.751465900000003,51.255937810000006,184.0,222.0,360.0,,,,23.3,0.2819866144225178,1.6569767441860466,1.4069767441860466,4.0,Unknown,
40,1,V5,5.11c/d,3-4 years,1-2 years,4-6 months,15,180.34,79.37866475,185.42000000000002,12.0,33.0,19.0,2.2679618500000003,31.751465900000003,44.0,0.0,0.0,0.0,0.0,0.0,24.4,0.15117412264105892,1.4,1.0285714285714287,4.0,Unknown,
25,1,V5,5.12a/b,5-6 years,1-2 years,4-6 months,25,182.88,84.82177319,187.96,14.0,30.0,23.7,15.875732950000002,36.287389600000004,86.0,,,,,,25.4,0.165051960994026,1.427807486631016,1.1871657754010696,4.0,Unknown,
37,1,I have not pursued bouldering goals outside in the past year,5.11c/d,3-4 years,3-4 years,Year round,100,173.99,71.66759446,181.61,17.0,37.0,46.0,26.081561275000002,37.648166710000005,130.0,,,,,,23.7,0.23720623146474168,1.5253164556962024,1.3639240506329113,,Unknown,
36,1,I have not pursued bouldering goals outside in the past year,5.11a/b,7-8 years,1-2 years,7-9 months,,182.88,83.91458845000001,,11.0,18.0,33.0,11.33980925,22.6796185,90.0,,,,,,25.1,0.1310856694072245,1.2702702702702702,1.135135135135135,,Unknown,
31,2,V5,5.12c/d,5-6 years,1-2 years,Year round,40,157.48,58.9670081,162.56,9.0,13.0,34.0,15.875732950000002,15.875732950000002,105.0,,,,,,23.8,0.152627719974146,1.2692307692307692,1.2692307692307692,4.0,Unknown,
31,2,V10,I have not pursued sport climbing goals outside in the past year,>10 years,>10 years,4-6 months,20,154.94,49.895160700000005,157.48,15.0,24.0,62.0,40.8233133,27.2155422,94.0,,,,,,20.8,0.300630357524833,1.5454545454545454,1.8181818181818183,9.0,Unknown,
39,1,V7,5.13a/b,>10 years,5-6 years,4-6 months,20,185.42000000000002,77.1107029,185.42000000000002,15.0,30.0,59.0,44.45205226,37.648166710000005,223.0,,,,,138.34567285,22.4,0.1945255254572449,1.488235294117647,1.576470588235294,6.0,Unknown,
41,1,V9,5.12a/b,>10 years,7-8 years,Year round,100,177.8,92.98643585,182.88,7.0,12.0,26.0,22.6796185,19.958064280000002,25.0,57.0,72.0,,,,29.4,0.07527979684361673,1.2146341463414634,1.2439024390243902,8.0,Unknown,
34,2,I have not pursued bouldering goals outside in the past year,5.12a/b,>10 years,<1 year,4-6 months,45,160.02,53.523899660000005,161.29,8.0,22.0,26.0,15.875732950000002,10.43262451,75.0,,,,,81.6466266,20.9,0.14946594046432377,1.1949152542372883,1.2966101694915255,,Unknown,
30,1,V5,5.12c/d,5-6 years,3-4 years,4-6 months,30,175.26,70.30681735,182.88,17.0,26.0,40.0,22.6796185,40.8233133,112.0,187.0,342.0,11.33980925,11.33980925,36.287389600000004,22.9,0.24179731981567218,1.5806451612903227,1.3225806451612903,4.0,Unknown,
35,1,V6,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,1-3 months,20,170.18,68.0388555,5.08,13.0,26.0,51.0,29.48350405,27.2155422,,,,,,,23.5,0.19106729389356059,1.4000000000000001,1.4333333333333336,5.0,Unknown,
38,2,V8,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,Year round,10,157.48,61.23496995,162.56,12.0,31.0,61.0,27.2155422,22.6796185,,,,27.2155422,29.48350405,174.63306245,24.7,0.19596645527544673,1.3703703703703702,1.4444444444444446,7.0,Unknown,
39,1,V10,5.13a/b,>10 years,5-6 years,Year round,175,170.18,69.39963261,177.8,14.0,20.0,55.0,31.751465900000003,45.359237,200.0,57.0,100.0,,,136.077711,24.0,0.201730174548254,1.6535947712418302,1.457516339869281,9.0,Unknown,
33,1,V8,5.13a/b,>10 years,5-6 years,4-6 months,60,181.61,68.0388555,185.42000000000002,19.0,34.0,54.0,39.46253619,54.4310844,195.0,148.0,196.0,,,,20.6,0.2792521987675116,1.8,1.5799999999999998,7.0,Unknown,
40,2,I have not pursued bouldering goals outside in the past year,5.13c/d,>10 years,7-8 years,4-6 months,50,162.56,52.163122550000004,165.1,26.0,50.0,86.0,31.751465900000003,34.926612490000004,420.0,205.0,390.0,15.875732950000002,15.875732950000002,92.98643585,19.7,0.4984364188527667,1.6695652173913043,1.608695652173913,,Unknown,
23,2,I have not pursued bouldering goals outside in the past year,5.11a/b,,1-2 years,1-3 months,15,160.02,64.86370891,152.4,10.0,40.0,25.0,36.287389600000004,29.48350405,51.0,30.0,45.0,31.751465900000003,29.48350405,115.66605435000001,25.3,0.154169414115299,1.4545454545454546,1.5594405594405594,,Unknown,
35,1,V6,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,1-3 months,20,170.18,68.0388555,175.26,13.0,26.0,51.0,29.48350405,27.2155422,125.0,91.0,94.0,11.33980925,11.33980925,,23.5,0.19106729389356059,1.4000000000000001,1.4333333333333336,5.0,Unknown,
33,1,V10,5.12a/b,9-10 years,5-6 years,4-6 months,50,167.64000000000001,61.23496995,162.56,21.0,45.0,60.0,45.359237,47.62719885,252.0,,,,,,21.8,0.3429412967320318,1.777777777777778,1.7407407407407407,9.0,Unknown,
38,3,V7,5.12c/d,>10 years,3-4 years,4-6 months,50,175.26,75.74992579,176.53,15.0,41.0,30.0,24.947580350000003,20.41165665,182.0,0.0,0.0,24.04039561,24.04039561,0.0,24.7,0.19801999597444092,1.2694610778443114,1.3293413173652693,6.0,Unknown,
31,2,V7,5.11c/d,3-4 years,1-2 years,4-6 months,40,170.18,68.0388555,165.1,5.0,7.0,38.0,27.2155422,18.143694800000002,106.0,58.0,76.0,,,,23.5,0.07348742072829254,1.2666666666666668,1.4000000000000001,6.0,Unknown,
37,2,I have not pursued bouldering goals outside in the past year,5.12c/d,9-10 years,3-4 years,Year round,100,167.64000000000001,63.04933943,167.64000000000001,6.0,11.0,31.0,6.80388555,13.6077711,75.0,,,,,,22.4,0.09516356641073852,1.2158273381294966,1.1079136690647482,,Unknown,
46,1,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,9-10 years,3-4 years,,,177.8,75.74992579,429.26,13.0,26.0,58.0,35.83379723,35.83379723,94.0,70.0,97.0,,,,24.0,0.17161732984451547,1.473053892215569,1.473053892215569,,Unknown,
23,1,V9,I have not pursued sport climbing goals outside in the past year,5-6 years,1-2 years,7-9 months,30,187.96,84.36818082,198.12,23.0,33.0,61.0,131.99537967,140.6136347,84.0,,,,,,23.9,0.27261462528237546,2.6666666666666665,2.564516129032258,8.0,Unknown,
35,1,V6,5.11c/d,3-4 years,< 1 year,1-3 months,30,182.88,74.84274105,187.96,12.0,34.0,28.0,19.05087954,34.01942775,117.0,,,,,,22.4,0.16033619067991098,1.4545454545454546,1.2545454545454544,5.0,Unknown,
36,1,V5,I have not pursued sport climbing goals outside in the past year,9-10 years,3-4 years,4-6 months,15,171.45,79.83225712000001,180.34,11.0,30.0,14.0,15.875732950000002,29.48350405,35.0,32.0,55.0,30.84428116,30.84428116,,27.2,0.13778891386554848,1.3693181818181817,1.1988636363636362,4.0,Unknown,
29,1,V10,5.12c/d,>10 years,>10 years,7-9 months,80,172.72,72.57477920000001,180.34,15.0,23.0,52.0,31.751465900000003,45.359237,103.0,45.0,55.0,22.6796185,22.6796185,92.98643585,24.3,0.20668337079832272,1.6249999999999998,1.4375,9.0,Unknown,
16,1,I have not pursued bouldering goals outside in the past year,5.11c/d,1-2 years,<1 year,4-6 months,200,174.75199999999998,62.59574706,197.612,14.0,45.0,35.0,27.2155422,16.78291769,,,,,,,20.5,0.22365736743393377,1.2681159420289854,1.434782608695652,,Unknown,
47,2,I have not pursued bouldering goals outside in the past year,5.11c/d,>10 years,7-8 years,1-3 months,10,160.02,68.0388555,158.75,6.0,22.0,29.0,12.24699399,9.071847400000001,83.0,83.0,103.0,12.24699399,12.24699399,65.77089365,26.6,0.08818490487395103,1.1333333333333333,1.1800000000000002,,Unknown,
28,1,I have not pursued bouldering goals outside in the past year,5.12c/d,9-10 years,3-4 years,Year round,100,187.96,79.83225712000001,190.5,17.0,27.0,72.0,41.73049804,43.09127515,186.0,140.0,174.0,24.947580350000003,24.947580350000003,129.27382545,22.6,0.21294650324675674,1.5397727272727273,1.5227272727272727,,Unknown,
28,1,V8,I have not pursued sport climbing goals outside in the past year,9-10 years,3-4 years,4-6 months,20,195.58,90.718474,198.12,9.0,12.0,19.0,15.42214058,22.22602613,50.0,93.0,139.0,,,,23.7,0.09920801798319491,1.2449999999999999,1.1700000000000002,7.0,Unknown,
28,1,V7,5.12a/b,3-4 years,1-2 years,Year round,50,172.72,61.23496995,172.72,17.0,25.0,41.0,40.8233133,36.287389600000004,150.0,48.0,131.0,,,,20.5,0.27761914497354956,1.5925925925925926,1.6666666666666667,6.0,Unknown,
28,1,V7,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,4-6 months,10,182.88,79.37866475,182.88,14.0,28.0,22.0,15.875732950000002,47.62719885,0.0,48.0,58.0,22.6796185,22.6796185,108.8621688,23.7,0.17636980974790206,1.6,1.2,6.0,Unknown,
30,2,V6,I have not pursued sport climbing goals outside in the past year,5-6 years,1-2 years,7-9 months,30,154.94,56.69904625,157.48,11.0,17.0,30.0,18.143694800000002,16.78291769,200.0,62.0,91.0,15.875732950000002,15.875732950000002,83.91458845000001,23.6,0.19400679072269225,1.296,1.32,5.0,Unknown,
31,2,V5,5.11a/b,5-6 years,3-4 years,1-3 months,10,166.87800000000001,58.9670081,166.87800000000001,10.0,32.0,22.0,5.8967008100000005,14.968548210000002,74.0,78.0,85.0,,,58.9670081,21.2,0.1695863555268289,1.253846153846154,1.0999999999999999,4.0,Unknown,
27,2,V5,5.11a/b,5-6 years,3-4 years,4-6 months,50,172.72,65.77089365,30.48,7.0,16.0,25.0,9.071847400000001,18.143694800000002,60.0,45.0,65.0,11.33980925,11.33980925,77.1107029,22.0,0.10643005760649261,1.2758620689655173,1.1379310344827585,4.0,Unknown,
26,1,V7,5.12a/b,3-4 years,1-2 years,4-6 months,45,187.96,81.6466266,187.96,16.0,31.0,34.0,34.01942775,52.163122550000004,64.0,68.0,66.0,,,,23.1,0.19596645527544673,1.638888888888889,1.4166666666666665,6.0,Unknown,
30,3,V4,5.11a/b,7-8 years,1-2 years,4-6 months,32,170.18,67.58526313,165.1,3.0,40.0,37.0,14.06136347,15.875732950000002,196.0,76.0,75.0,,,,23.3,0.04438837493655253,1.2348993288590604,1.2080536912751678,3.0,Unknown,
28,2,I have not pursued bouldering goals outside in the past year,<5.10,5-6 years,1-2 years,4-6 months,8,160.02,70.30681735,,0.0,19.0,12.0,6.80388555,0.0,51.0,79.0,63.0,,,,27.5,0.0,1.0,1.0967741935483872,,Unknown,
35,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,9-10 years,7-9 months,30,180.34,75.74992579,187.96,17.0,36.0,63.0,34.01942775,43.09127515,184.0,109.0,337.0,27.2155422,24.947580350000003,138.34567285,23.3,0.22442266210436637,1.5688622754491017,1.4491017964071855,,Unknown,
32,1,V7,5.12a/b,5-6 years,1-2 years,Year round,60,152.4,73.93555631000001,419.1,15.0,27.0,38.0,22.6796185,31.751465900000003,251.0,,,,,,31.8,0.20287938237872166,1.4294478527607362,1.3067484662576687,6.0,Unknown,
31,1,V5,5.12a/b,9-10 years,5-6 years,Year round,36,182.88,79.37866475,187.96,16.0,28.0,47.0,0.0,48.08079122,0.0,,,,,,23.7,0.20156549685474523,1.6057142857142856,1.0,4.0,Unknown,
46,1,V7,5.12a/b,> 10 years,7-8 years,7-9 months,44,177.8,74.84274105,182.88,23.0,51.0,58.0,49.895160700000005,49.895160700000005,249.0,,,,,,23.7,0.307311032136496,1.6666666666666667,1.6666666666666667,6.0,Unknown,
34,1,V9,5.13a/b,> 10 years,< 1 year,Year round,71,167.64000000000001,63.502931800000006,165.1,14.0,33.0,58.0,34.01942775,31.751465900000003,175.0,,,,,,22.6,0.22046226218487755,1.5,1.5357142857142856,8.0,Unknown,
43,1,V10,5.12c/d,>10 years,<1 year,7-9 months,120,182.88,68.0388555,185.42000000000002,17.0,21.0,44.5,27.2155422,28.12272694,118.0,,,,,,20.3,0.2498572304761946,1.4133333333333333,1.4000000000000001,9.0,Unknown,
27,2,V7,I have not pursued sport climbing goals outside in the past year,> 10 years,7-8 years,4-6 months,80,162.56,65.77089365,167.64000000000001,14.0,35.0,54.0,22.6796185,34.01942775,104.0,,,,,,24.9,0.21286011521298523,1.517241379310345,1.3448275862068966,6.0,Unknown,
27,1,V8,5.12c/d,7-8 years,3-4 years,4-6 months,55,180.34,78.47148001000001,187.96,15.0,28.0,53.0,40.8233133,40.8233133,106.0,,,,,,24.1,0.1911522504493158,1.5202312138728324,1.5202312138728324,7.0,Unknown,
31,2,V10,5.12c/d,>10 years,<1 year,4-6 months,60,151.00300000000001,51.255937810000006,151.13,16.0,30.0,74.0,40.8233133,27.66913457,263.0,,,,,,22.5,0.31215895530602134,1.5398230088495575,1.7964601769911503,9.0,Unknown,
27,2,V10,5.12c/d,>10 years,3-4 years,4-6 months,80,152.4,52.163122550000004,157.48,21.0,30.0,75.0,45.359237,34.01942775,197.0,,,,,95.2543977,22.5,0.40258326138108075,1.6521739130434783,1.8695652173913042,9.0,Unknown,
38,1,V7,5.12c/d,>10 years,3-4 years,4-6 months,50,175.26,74.38914868,176.53,16.0,42.0,59.0,34.01942775,27.2155422,147.0,,,24.49398798,24.49398798,106.59420695,24.2,0.21508513383890493,1.3658536585365855,1.4573170731707317,6.0,Unknown,
24,1,V6,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,4-6 months,30,180.34,70.30681735,182.88,16.0,24.0,56.0,37.648166710000005,31.751465900000003,92.0,40.0,76.0,15.875732950000002,15.875732950000002,29.48350405,21.6,0.2275739480618091,1.4516129032258065,1.535483870967742,5.0,Unknown,
37,2,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,9-10 years,<1 year,4-6 months,20,149.86,44.45205226,154.94,15.0,25.0,28.0,10.43262451,19.50447191,181.0,69.0,210.0,,,,19.8,0.33744223803807794,1.4387755102040816,1.2346938775510203,,Unknown,
33,1,V9,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,7-9 months,50,172.72,71.21400209000001,180.34,14.0,19.0,22.0,27.2155422,54.4310844,120.0,,,20.41165665,20.41165665,,23.9,0.1965905522667698,1.7643312101910829,1.3821656050955413,8.0,Unknown,
45,1,V7,5.12c/d,>10 years,3-4 years,4-6 months,15,182.88,70.76040972,187.96,16.0,32.0,38.0,26.30835746,34.01942775,182.0,140.0,390.0,24.947580350000003,24.947580350000003,113.3980925,21.2,0.22611514070243854,1.4807692307692306,1.3717948717948718,6.0,Unknown,
27,1,I have not pursued bouldering goals outside in the past year,5.12a/b,3-4 years,<1 year,4-6 months,15,182.88,80.73944186,,16.0,22.0,27.0,7.71107029,34.01942775,37.0,45.0,35.0,,,,24.1,0.19816832555944053,1.4213483146067416,1.095505617977528,,Unknown,
33,1,V9,5.11a/b,>10 years,1-2 years,7-9 months,45,172.72,71.21400209000001,180.34,14.0,19.0,25.0,27.2155422,54.4310844,120.0,28.0,64.0,20.41165665,20.41165665,0.0,23.9,0.1965905522667698,1.7643312101910829,1.3821656050955413,8.0,Unknown,
46,1,V7,I have not pursued sport climbing goals outside in the past year,>10 years,7-8 years,1-3 months,15,175.26,73.02837157,180.34,19.0,39.0,59.0,34.01942775,43.09127515,175.0,69.0,94.0,,,138.34567285,23.8,0.260172855994576,1.5900621118012421,1.46583850931677,6.0,Unknown,
42,2,I have not pursued bouldering goals outside in the past year,5.12a/b,>10 years,3-4 years,1-3 months,25,175.26,64.86370891,172.72,6.0,15.0,18.0,4.9895160700000005,9.979032140000001,44.0,,,,,,21.1,0.09250164846917941,1.153846153846154,1.0769230769230769,,Unknown,
31,2,V8,5.13c/d,9-10 years,3-4 years,1-3 months,50,170.18,56.69904625,163.83,9.0,18.0,35.0,13.6077711,27.2155422,83.0,67.0,68.0,,,90.718474,19.6,0.15873282877311184,1.48,1.24,7.0,Unknown,
29,1,V9,5.12c/d,9-10 years,3-4 years,4-6 months,100,177.8,70.30681735,177.8,28.0,35.0,45.0,24.947580350000003,52.163122550000004,70.0,,,,,,22.2,0.39825440910816595,1.741935483870968,1.3548387096774193,8.0,Unknown,
52,1,I have not pursued bouldering goals outside in the past year,5.12a/b,> 10 years,> 10 years,7-9 months,40,180.34,65.77089365,187.96,11.0,31.0,42.0,24.947580350000003,22.6796185,139.0,,,,,,20.2,0.16724723338163125,1.3448275862068966,1.3793103448275863,,Unknown,
27,1,V7,5.12c/d,3-4 years,< 1 year,4-6 months,50,177.8,66.67807839000001,172.72,20.0,26.0,57.0,45.81282937,41.276905670000005,126.0,,,,,,21.1,0.299948656033847,1.619047619047619,1.6870748299319727,6.0,Unknown,
24,1,V10,I have not pursued sport climbing goals outside in the past year,5-6 years,1-2 years,4-6 months,25,182.88,74.38914868,190.5,23.0,35.0,65.0,54.4310844,49.895160700000005,140.0,,,,,,22.2,0.30918487989342586,1.670731707317073,1.7317073170731707,9.0,Unknown,
26,1,V8,5.13a/b,9-10 years,3-4 years,Year round,130,175.895,72.665497674,176.53,15.0,30.0,46.0,31.751465900000003,40.8233133,116.0,,,,,,23.5,0.20642533912441724,1.5617977528089888,1.4369538077403246,7.0,Unknown,
