,age,sex,max_boulder_numeric,max_sport_numeric,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,ohpr,ohll,dl,shortcamp,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,age_group
309,25.0,1.0,4.0,9.0,4.0,2.0,2.0,2.0833333333333335,182.88,84.82177319,187.96,14.0,30.0,23.7,15.875732950000002,36.287389600000004,86.0,91.4,22.044589182000003,21.590996812,129.27382545,112.8,25.4,0.165051960994026,1.427807486631016,1.1871657754010696,20-29
310,37.0,1.0,0.0,7.0,3.0,3.0,4.0,8.333333333333334,173.99,71.66759446,181.61,17.0,37.0,46.0,26.081561275000002,37.648166710000005,130.0,139.6,23.314647818000005,23.314647818000005,125.46364954200001,243.6,23.7,0.23720623146474168,1.5253164556962024,1.3639240506329113,30-39
311,36.0,1.0,0.0,5.0,5.0,2.0,3.0,5.299999999999999,182.88,83.91458845000001,183.89600000000002,11.0,18.0,33.0,11.33980925,22.6796185,90.0,93.0,20.955967494,20.502375124,101.60469088,150.2,25.1,0.1310856694072245,1.2702702702702702,1.135135135135135,30-39
312,31.0,2.0,4.0,11.0,4.0,2.0,4.0,3.3333333333333335,157.48,58.9670081,162.56,9.0,13.0,34.0,15.875732950000002,15.875732950000002,105.0,95.0,13.154178730000002,13.607771099999999,98.42954429000001,119.4,23.8,0.152627719974146,1.2692307692307692,1.2692307692307692,30-39
313,39.0,1.0,6.0,13.0,7.0,4.0,2.0,1.6666666666666667,185.42000000000002,77.1107029,185.42000000000002,15.0,30.0,59.0,44.45205226,37.648166710000005,223.0,113.8,24.04039561,23.405366292000004,138.34567285,205.0,22.4,0.1945255254572449,1.488235294117647,1.576470588235294,30-39
314,41.0,1.0,8.0,9.0,7.0,5.0,4.0,8.333333333333334,177.8,92.98643585,182.88,7.0,12.0,26.0,22.6796185,19.958064280000002,25.0,57.0,19.413753436,19.413753436,100.69750614,72.0,29.4,0.07527979684361673,1.2146341463414634,1.2439024390243902,40-49
315,34.0,2.0,0.0,9.0,7.0,1.0,2.0,3.75,160.02,53.523899660000005,161.29,8.0,22.0,26.0,15.875732950000002,10.43262451,75.0,99.4,13.517052626,12.428430938000002,81.6466266,205.2,20.9,0.14946594046432377,1.1949152542372883,1.2966101694915255,30-39
316,30.0,1.0,4.0,11.0,4.0,3.0,2.0,2.5,175.26,70.30681735,182.88,17.0,26.0,40.0,22.6796185,40.8233133,112.0,187.0,11.33980925,11.33980925,36.287389600000004,342.0,22.9,0.24179731981567218,1.5806451612903227,1.3225806451612903,30-39
317,39.0,1.0,9.0,13.0,7.0,4.0,4.0,14.583333333333334,170.18,69.39963261,177.8,14.0,20.0,55.0,31.751465900000003,45.359237,200.0,57.0,25.219735772,24.04039561,136.077711,100.0,24.0,0.201730174548254,1.6535947712418302,1.457516339869281,30-39
318,33.0,1.0,7.0,13.0,7.0,4.0,2.0,5.0,181.61,68.0388555,185.42000000000002,19.0,34.0,54.0,39.46253619,54.4310844,195.0,148.0,24.04039561,23.586803240000002,145.33099534800002,196.0,20.6,0.2792521987675116,1.8,1.5799999999999998,30-39
319,23.0,2.0,0.0,5.0,4.8,2.0,1.0,1.25,160.02,64.86370891,152.4,10.0,40.0,25.0,36.287389600000004,29.48350405,51.0,30.0,31.751465900000003,29.48350405,115.66605435000001,45.0,25.3,0.154169414115299,1.4545454545454546,1.5594405594405594,20-29
320,33.0,1.0,9.0,9.0,6.0,4.0,2.0,4.166666666666667,167.64000000000001,61.23496995,162.56,21.0,45.0,60.0,45.359237,47.62719885,252.0,138.8,22.770336974000003,23.223929344000002,138.52710979800003,187.2,21.8,0.3429412967320318,1.777777777777778,1.7407407407407407,30-39
321,31.0,2.0,6.0,7.0,3.0,2.0,2.0,3.3333333333333335,170.18,68.0388555,165.1,5.0,7.0,38.0,27.2155422,18.143694800000002,106.0,58.0,19.232316488000002,18.778724118000003,86.1825503,76.0,23.5,0.07348742072829254,1.2666666666666668,1.4000000000000001,30-39
322,37.0,2.0,0.0,11.0,6.0,3.0,4.0,8.333333333333334,167.64000000000001,63.04933943,167.64000000000001,6.0,11.0,31.0,6.80388555,13.6077711,75.0,123.4,12.609867886,12.428430938000002,71.939749882,221.6,22.4,0.09516356641073852,1.2158273381294966,1.1079136690647482,30-39
323,35.0,1.0,5.0,7.0,3.0,1.0,1.0,2.5,182.88,74.84274105,187.96,12.0,34.0,28.0,19.05087954,34.01942775,117.0,154.6,23.496084766000003,23.496084766000003,138.34567284999997,242.6,22.4,0.16033619067991098,1.4545454545454546,1.2545454545454544,30-39
324,29.0,1.0,9.0,11.0,7.0,7.0,3.0,6.666666666666667,172.72,72.57477920000001,180.34,15.0,23.0,52.0,31.751465900000003,45.359237,103.0,45.0,22.6796185,22.6796185,92.98643585,55.0,24.3,0.20668337079832272,1.6249999999999998,1.4375,20-29
325,16.0,1.0,0.0,7.0,2.0,1.0,2.0,16.666666666666668,174.75199999999998,62.59574706,197.612,14.0,45.0,35.0,27.2155422,16.78291769,77.4,68.0,21.31884139,21.318841390000003,108.86216880000002,95.6,20.5,0.22365736743393377,1.2681159420289854,1.434782608695652,Under 20
326,47.0,2.0,0.0,7.0,7.0,5.0,1.0,0.8333333333333334,160.02,68.0388555,158.75,6.0,22.0,29.0,12.24699399,9.071847400000001,83.0,83.0,12.24699399,12.24699399,65.77089365,103.0,26.6,0.08818490487395103,1.1333333333333333,1.1800000000000002,40-49
327,28.0,1.0,0.0,11.0,6.0,3.0,4.0,8.333333333333334,187.96,79.83225712000001,190.5,17.0,27.0,72.0,41.73049804,43.09127515,186.0,140.0,24.947580350000003,24.947580350000003,129.27382545,174.0,22.6,0.21294650324675674,1.5397727272727273,1.5227272727272727,20-29
328,28.0,1.0,6.0,9.0,3.0,2.0,4.0,4.166666666666667,172.72,61.23496995,172.72,17.0,25.0,41.0,40.8233133,36.287389600000004,150.0,48.0,22.588900026,22.588900026,115.21246198000001,131.0,20.5,0.27761914497354956,1.5925925925925926,1.6666666666666667,20-29
329,31.0,2.0,4.0,5.0,4.0,3.0,1.0,0.8333333333333334,166.87800000000001,58.9670081,166.87800000000001,10.0,32.0,22.0,5.8967008100000005,14.968548210000002,74.0,78.0,16.238606846,16.057169898,58.9670081,85.0,21.2,0.1695863555268289,1.253846153846154,1.0999999999999999,30-39
330,26.0,1.0,6.0,9.0,3.0,2.0,2.0,3.75,187.96,81.6466266,187.96,16.0,31.0,34.0,34.01942775,52.163122550000004,64.0,68.0,21.772433760000002,21.31884139,104.77983747,66.0,23.1,0.19596645527544673,1.638888888888889,1.4166666666666665,20-29
331,30.0,3.0,3.0,5.0,5.0,2.0,2.0,2.6666666666666665,170.18,67.58526313,165.1,3.0,40.0,37.0,14.06136347,15.875732950000002,196.0,76.0,24.221832558,24.675424927999998,129.72741782,75.0,23.3,0.04438837493655253,1.2348993288590604,1.2080536912751678,30-39
332,28.0,2.0,0.0,1.0,4.0,2.0,2.0,0.6666666666666666,160.02,70.30681735,162.814,0.0,19.0,12.0,6.80388555,0.0,51.0,79.0,10.886216880000001,9.979032140000001,59.96491131399999,63.0,27.5,0.22282995962376595,1.0,1.0967741935483872,20-29
333,35.0,1.0,0.0,13.0,7.0,6.0,3.0,2.5,180.34,75.74992579,187.96,17.0,36.0,63.0,34.01942775,43.09127515,184.0,109.0,27.2155422,24.947580350000003,138.34567285,337.0,23.3,0.22442266210436637,1.5688622754491017,1.4491017964071855,30-39
334,31.0,1.0,4.0,9.0,6.0,4.0,4.0,3.0,182.88,79.37866475,187.96,16.0,28.0,47.0,0.0,48.08079122,107.75999999999999,123.0,22.135307656000002,21.681715286000003,128.82023308,190.0,23.7,0.20156549685474523,1.6057142857142856,1.0,30-39
335,46.0,1.0,6.0,9.0,8.0,5.0,3.0,3.6666666666666665,177.8,74.84274105,182.88,23.0,51.0,58.0,49.895160700000005,49.895160700000005,249.0,157.4,25.219735772000003,25.673328142000003,175.08665482,256.8,23.7,0.307311032136496,1.6666666666666667,1.6666666666666667,40-49
336,34.0,1.0,8.0,13.0,8.0,1.0,4.0,5.916666666666667,167.64000000000001,63.502931800000006,165.1,14.0,33.0,58.0,34.01942775,31.751465900000003,175.0,130.0,22.679618500000004,23.586803240000002,113.3980925,218.8,22.6,0.22046226218487755,1.5,1.5357142857142856,30-39
337,43.0,1.0,9.0,11.0,7.0,1.0,3.0,10.0,182.88,68.0388555,185.42000000000002,17.0,21.0,44.5,27.2155422,28.12272694,118.0,112.6,21.228122916,19.685908858,119.74838568,178.2,20.3,0.2498572304761946,1.4133333333333333,1.4000000000000001,40-49
338,27.0,1.0,7.0,11.0,5.0,3.0,2.0,4.583333333333333,180.34,78.47148001000001,187.96,15.0,28.0,53.0,40.8233133,40.8233133,106.0,77.4,24.131114083999996,24.131114083999996,112.400189286,100.8,24.1,0.1911522504493158,1.5202312138728324,1.5202312138728324,20-29
339,31.0,2.0,9.0,11.0,7.0,1.0,2.0,5.0,151.00300000000001,51.255937810000006,151.13,16.0,30.0,74.0,40.8233133,27.66913457,263.0,131.6,20.593093598000003,20.593093598000003,110.67653828,278.6,22.5,0.31215895530602134,1.5398230088495575,1.7964601769911503,30-39
340,27.0,2.0,9.0,11.0,7.0,3.0,2.0,6.666666666666667,152.4,52.163122550000004,157.48,21.0,30.0,75.0,45.359237,34.01942775,197.0,119.8,18.506568696,17.962257852,95.2543977,231.0,22.5,0.40258326138108075,1.6521739130434783,1.8695652173913042,20-29
341,38.0,1.0,6.0,11.0,7.0,3.0,2.0,4.166666666666667,175.26,74.38914868,176.53,16.0,42.0,59.0,34.01942775,27.2155422,147.0,114.6,24.49398798,24.49398798,106.59420695,173.2,24.2,0.21508513383890493,1.3658536585365855,1.4573170731707317,30-39
342,45.0,1.0,6.0,11.0,7.0,3.0,2.0,1.25,182.88,70.76040972,187.96,16.0,32.0,38.0,26.30835746,34.01942775,182.0,140.0,24.947580350000003,24.947580350000003,113.3980925,390.0,21.2,0.22611514070243854,1.4807692307692306,1.3717948717948718,40-49
343,27.0,1.0,0.0,9.0,3.0,1.0,2.0,1.25,182.88,80.73944186,182.27040000000002,16.0,22.0,27.0,7.71107029,34.01942775,37.0,45.0,20.955967494,20.502375124,120.20197805000001,35.0,24.1,0.19816832555944053,1.4213483146067416,1.095505617977528,20-29
344,42.0,2.0,0.0,9.0,7.0,3.0,1.0,2.0833333333333335,175.26,64.86370891,172.72,6.0,15.0,18.0,4.9895160700000005,9.979032140000001,44.0,91.8,14.787111262000002,14.569386924400002,80.73944186000001,161.0,21.1,0.09250164846917941,1.153846153846154,1.0769230769230769,40-49
345,31.0,2.0,7.0,15.0,6.0,3.0,1.0,4.166666666666667,170.18,56.69904625,163.83,9.0,18.0,35.0,13.6077711,27.2155422,83.0,67.0,18.143694800000002,16.964354638000003,90.718474,68.0,19.6,0.15873282877311184,1.48,1.24,30-39
346,29.0,1.0,8.0,11.0,6.0,3.0,2.0,8.333333333333334,177.8,70.30681735,177.8,28.0,35.0,45.0,24.947580350000003,52.163122550000004,70.0,56.2,23.042492396,22.588900025999997,116.30108366800002,64.4,22.2,0.39825440910816595,1.741935483870968,1.3548387096774193,20-29
347,52.0,1.0,0.0,9.0,8.0,8.0,3.0,3.3333333333333335,180.34,65.77089365,187.96,11.0,31.0,42.0,24.947580350000003,22.6796185,139.0,87.4,24.04039561,23.768240188,124.102872432,141.6,20.2,0.16724723338163125,1.3448275862068966,1.3793103448275863,50-59
348,27.0,1.0,6.0,11.0,3.0,1.0,2.0,4.166666666666667,177.8,66.67807839000001,172.72,20.0,26.0,57.0,45.81282937,41.276905670000005,126.0,74.2,22.679618500000004,22.679618500000004,145.693869244,130.0,21.1,0.299948656033847,1.619047619047619,1.6870748299319727,20-29
349,26.0,1.0,7.0,13.0,6.0,3.0,4.0,10.833333333333334,175.895,72.665497674,176.53,15.0,30.0,46.0,31.751465900000003,40.8233133,116.0,94.2,19.50447191,19.50447191,103.69121578200001,136.0,23.5,0.20642533912441724,1.5617977528089888,1.4369538077403246,20-29
350,34.0,1.0,6.0,15.0,6.0,3.0,3.0,6.25,170.18,64.86370891,172.72,16.0,34.0,55.0,40.8233133,36.287389600000004,180.0,147.6,22.22602613,22.679618500000004,118.84120094,296.4,22.4,0.2466710625844784,1.5594405594405594,1.6293706293706296,30-39
351,49.0,1.0,0.0,5.0,5.0,1.0,2.0,1.6666666666666667,168.91,74.38914868,171.45,4.0,5.0,17.1,4.082331330000001,7.983225712000001,42.0,99.0,12.24699399,9.933672903000001,81.19303423,162.6,26.1,0.05377128345972623,1.1123956294846704,1.0612005365526493,40-49
352,25.0,1.0,7.0,13.0,5.0,1.0,3.0,8.333333333333334,180.34,73.48196394,186.69,14.0,31.0,47.0,20.41165665,31.751465900000003,89.0,42.0,20.41165665,22.6796185,106.59420695,79.0,22.6,0.19052294262890654,1.4320987654320987,1.2777777777777777,20-29
353,29.0,1.0,0.0,11.0,4.0,2.0,1.0,1.6666666666666667,180.34,68.0388555,182.88,20.0,29.6,39.2,26.580512882000004,43.181993624,111.2,96.8,20.955967494000003,20.502375124000004,91.17206637,155.8,21.380000000000003,0.29394968291317014,1.6275318043520808,1.3871601160080422,20-29
354,33.0,1.0,10.0,17.0,7.0,3.0,4.0,8.333333333333334,181.61,79.37866475,191.77,19.0,33.0,67.0,49.895160700000005,52.163122550000004,224.0,99.0,29.48350405,29.48350405,170.09713875,272.0,24.1,0.23935902751500995,1.6571428571428573,1.6285714285714286,30-39
355,48.0,1.0,7.0,11.0,7.0,4.0,4.0,3.75,177.8,67.13167076,177.8,15.0,38.0,44.0,24.04039561,28.12272694,158.0,121.8,26.761949830000002,23.133210870000003,125.19149411999999,201.4,21.2,0.22344148194413266,1.4189189189189189,1.3581081081081081,40-49
356,37.0,1.0,10.0,15.0,8.0,5.0,4.0,7.5,167.64000000000001,58.9670081,179.07,26.0,42.0,78.0,35.38020486,43.09127515,205.0,159.6,27.306260673999997,25.85476509,143.516625868,319.6,21.0,0.44092452436975516,1.7307692307692308,1.6,30-39
357,34.0,1.0,10.0,17.0,7.0,2.0,4.0,9.166666666666666,170.18,67.13167076,185.42000000000002,12.0,22.0,33.0,15.875732950000002,32.20505827,115.0,90.0,23.405366292,22.951773922000005,129.72741782,143.0,23.2,0.17875318555530614,1.4797297297297298,1.2364864864864864,30-39
358,52.0,1.0,0.0,11.0,7.0,4.0,4.0,7.083333333333333,180.975,87.99691978,190.5,6.0,10.0,10.0,0.0,15.875732950000002,16.0,70.0,17.145791586,15.331422106,84.91249166400002,96.0,26.9,0.06818420479944667,1.1804123711340206,1.0,50-59
359,32.0,1.0,8.0,13.0,7.0,5.0,3.0,7.5,184.15,88.90410452,189.23,14.0,22.0,55.0,29.48350405,38.55535145,190.0,0.0,27.2155422,23.813599425,133.80974915000002,380.0,12.8,0.1574730444177697,1.433673469387755,1.3316326530612244,30-39
360,59.0,2.0,1.0,7.0,7.0,1.0,1.0,1.6666666666666667,165.1,67.13167076,165.1,0.0,11.0,10.0,0.0,0.0,24.0,58.0,11.33980925,6.80388555,102.05828325,88.0,24.6,0.15346179659603898,1.0,1.0,50-59
361,32.0,1.0,4.0,5.0,4.0,1.0,2.0,1.25,182.88,74.84274105,185.42000000000002,20.0,70.0,30.0,22.6796185,34.01942775,150.0,103.4,25.40117272,24.947580350000003,122.92353227000001,166.4,22.4,0.26722698446651827,1.4545454545454546,1.303030303030303,30-39
362,41.0,1.0,6.0,11.0,7.0,7.0,2.0,4.166666666666667,185.42000000000002,82.55381134000001,184.15,14.0,30.0,37.0,30.390688790000002,45.359237,107.0,87.0,29.48350405,29.48350405,151.95344395,96.0,24.0,0.16958635552682888,1.5494505494505495,1.3681318681318682,40-49
363,29.0,2.0,8.0,13.0,4.0,1.0,3.0,4.166666666666667,170.18,52.163122550000004,168.91,14.0,14.0,62.0,24.04039561,17.23651006,266.0,123.0,13.6077711,11.33980925,97.06876718000001,363.0,18.0,0.2683888409207205,1.3304347826086955,1.4608695652173913,20-29
364,40.0,1.0,0.0,9.0,6.0,2.0,2.0,3.3333333333333335,177.8,78.01788764,182.88,9.0,20.0,15.0,3.401942775,15.875732950000002,44.0,76.8,16.964354638,16.964354638,69.943943454,118.6,24.7,0.11535816044557548,1.2034883720930232,1.0436046511627906,40-49
365,34.0,1.0,4.0,9.0,6.0,2.0,3.0,5.833333333333333,187.96,81.6466266,185.42000000000002,14.0,30.0,35.0,27.2155422,36.287389600000004,87.0,101.0,24.49398798,24.49398798,136.077711,162.8,23.1,0.1714706483660159,1.4444444444444444,1.3333333333333333,30-39
366,41.0,1.0,8.0,13.0,8.0,3.0,4.0,6.666666666666667,181.0004,71.13689138710001,184.9882,12.0,25.0,47.0,23.9995722967,43.99845989,94.0,115.2,22.135307656,22.135307656000002,106.503488476,183.2,21.7,0.16868884436769307,1.618504112733533,1.3373716763374353,40-49
367,36.0,1.0,1.0,3.0,6.0,1.0,3.0,1.6666666666666667,180.34,81.6466266,180.34,11.0,31.0,21.0,11.33980925,29.02991168,72.0,92.8,22.316744604,21.863152234,106.59420695000001,153.4,25.1,0.13472693800186963,1.3555555555555554,1.1388888888888888,30-39
368,25.0,2.0,0.0,9.0,8.0,3.0,3.0,2.9166666666666665,165.1,67.13167076,171.45,10.0,16.0,27.0,14.741752025,23.813599425,86.0,74.0,16.238606846000003,16.057169898,77.56429527,112.2,24.6,0.14896098796275511,1.3547297297297296,1.2195945945945945,20-29
369,23.0,1.0,0.0,9.0,4.0,1.0,2.0,1.25,178.81600000000003,71.66759446,178.81600000000003,7.0,13.0,13.0,1.1339809250000001,23.813599425,42.0,47.4,13.607771100000003,13.335615678,77.1107029,82.2,22.4,0.0976731541325407,1.3322784810126582,1.0158227848101267,20-29
370,39.0,2.0,5.0,5.0,7.0,3.0,4.0,3.3333333333333335,170.18,65.77089365,162.56,11.0,13.0,50.0,29.48350405,29.48350405,126.0,121.6,15.875732950000002,15.875732950000002,81.6466266,201.4,22.7,0.16724723338163125,1.4482758620689653,1.4482758620689653,30-39
371,36.0,2.0,0.0,13.0,7.0,3.0,4.0,5.0,165.735,74.38914868,175.26,13.0,15.0,18.0,16.329325320000002,29.48350405,53.0,84.0,19.958064280000002,19.958064280000002,120.20197805000001,97.0,27.1,0.17475667124411026,1.396341463414634,1.2195121951219514,30-39
372,26.0,1.0,6.0,9.0,3.0,2.0,4.0,4.166666666666667,187.96,81.6466266,187.96,20.0,40.0,56.0,40.8233133,56.69904625,103.0,80.0,29.48350405,29.48350405,193.23034962000003,82.0,23.1,0.24495806909430842,1.6944444444444444,1.5,20-29
373,31.0,2.0,0.0,3.0,4.0,1.0,3.0,2.5,172.72,65.77089365,172.72,3.0,20.0,8.0,0.0,5.8967008100000005,20.0,63.0,13.154178730000002,12.700586359999999,77.74573221800001,65.0,22.0,0.04561288183135398,1.089655172413793,1.0,30-39
374,52.0,1.0,0.0,9.0,3.0,3.0,3.0,4.166666666666667,175.26,78.47148001000001,181.61,13.0,45.0,45.0,20.41165665,24.947580350000003,180.0,140.0,29.48350405,29.48350405,124.73790175,180.0,25.5,0.16566528372274036,1.3179190751445087,1.260115606936416,50-59
375,38.0,1.0,6.0,11.0,7.0,3.0,2.0,4.166666666666667,175.26,74.84274105,176.53,15.0,40.0,53.0,31.751465900000003,24.947580350000003,143.0,126.8,27.2155422,24.947580350000003,113.3980925,204.6,24.4,0.2004202383498887,1.3333333333333335,1.4242424242424243,30-39
376,35.0,1.0,0.0,13.0,7.0,7.0,4.0,2.5,180.34,78.47148001000001,187.96,17.0,38.0,62.0,40.8233133,47.62719885,196.0,90.0,27.2155422,24.947580350000003,151.95344395,136.0,24.1,0.21663921717589124,1.606936416184971,1.5202312138728324,30-39
377,36.0,1.0,0.0,15.0,7.0,3.0,1.0,1.0833333333333333,182.88,70.76040972,185.42000000000002,30.0,37.0,52.0,27.2155422,47.62719885,152.2,127.6,27.215542199999998,26.308357460000007,141.97441181000005,214.0,21.2,0.42396588881707226,1.6730769230769231,1.3846153846153846,30-39
378,51.0,1.0,1.0,9.0,7.0,2.0,4.0,2.3333333333333335,181.61,74.84274105,185.42000000000002,14.0,32.0,62.0,40.8233133,34.01942775,140.0,66.0,22.6796185,20.41165665,120.20197805000001,78.0,22.7,0.1870588891265628,1.4545454545454546,1.5454545454545454,50-59
379,31.0,1.0,7.0,9.0,4.0,2.0,4.0,1.5833333333333335,182.88,80.28584949,185.42000000000002,16.0,39.0,55.0,29.937096420000003,59.874192840000006,140.0,65.0,25.129017298,23.949677136000002,125.64508649,110.0,24.0,0.19928792061909836,1.7457627118644068,1.3728813559322035,30-39
380,27.0,2.0,4.0,4.0,3.0,1.0,3.0,1.25,162.56,51.255937810000006,164.465,10.0,24.0,45.0,18.143694800000002,16.329325320000002,110.0,73.6,15.240703632,14.787111262000002,87.99691978,99.0,19.4,0.19509934706626333,1.3185840707964602,1.3539823008849559,20-29
381,31.0,1.0,4.0,11.0,6.0,4.0,4.0,4.583333333333333,182.88,79.37866475,187.96,16.0,27.0,45.0,24.947580350000003,43.09127515,115.0,119.8,21.953870708,21.953870708,126.55227123,203.6,23.7,0.20156549685474523,1.542857142857143,1.3142857142857143,30-39
382,43.0,1.0,4.0,11.0,7.0,4.0,2.0,3.75,182.88,79.83225712000001,182.88,25.0,23.0,26.0,18.143694800000002,31.751465900000003,65.0,50.0,23.949677136000002,22.588900025999997,101.15109851,75.0,23.9,0.31315662242170106,1.3977272727272727,1.2272727272727273,40-49
383,26.0,1.0,6.0,9.0,2.0,1.0,4.0,6.666666666666667,172.72,65.77089365,185.42000000000002,20.0,36.0,36.0,24.04039561,31.751465900000003,90.0,66.2,22.6796185,22.6796185,142.88159655,99.6,22.0,0.3040858788756932,1.482758620689655,1.3655172413793104,20-29
384,30.0,2.0,7.0,9.0,5.0,5.0,2.0,3.3333333333333335,167.64000000000001,64.41011654,162.56,11.2,20.0,52.0,36.287389600000004,22.6796185,123.0,80.2,14.514955839999999,14.06136347,95.2543977,100.0,22.9,0.1804472695649723,1.352112676056338,1.5633802816901408,30-39
385,47.0,1.0,7.0,7.0,7.0,6.0,2.0,2.0833333333333335,175.26,76.65711053,180.34,18.0,41.0,62.0,40.8233133,40.8233133,163.0,121.0,24.584706454000003,24.584706454000003,141.06722707,213.4,25.0,0.23481187688330157,1.532544378698225,1.532544378698225,40-49
386,27.0,1.0,7.0,9.0,3.0,2.0,4.0,3.75,187.96,83.91458845000001,187.96,21.0,40.0,61.0,49.895160700000005,56.24545388,85.0,85.0,31.751465900000003,31.751465900000003,197.31268095000001,95.0,23.8,0.25025445977742855,1.67027027027027,1.5945945945945945,20-29
387,29.0,1.0,5.0,5.0,4.0,2.0,3.0,1.6666666666666667,152.4,78.92507238,180.34,12.0,36.0,24.0,19.958064280000002,40.36972093,64.0,50.0,12.24699399,12.24699399,81.6466266,70.0,34.0,0.1520429394378466,1.511494252873563,1.2528735632183907,20-29
388,39.0,2.0,0.0,15.0,7.0,7.0,4.0,8.333333333333334,165.1,53.523899660000005,162.56,15.0,30.0,43.0,24.947580350000003,28.12272694,261.0,123.0,15.875732950000002,15.875732950000002,74.84274105,310.0,19.6,0.2802486383706071,1.5254237288135593,1.4661016949152543,30-39
389,38.0,1.0,7.0,11.0,6.0,5.0,1.0,5.0,175.26,74.84274105,182.88,14.0,31.0,52.0,45.359237,47.62719885,120.0,70.0,29.48350405,29.48350405,142.42800418000002,165.0,24.4,0.1870588891265628,1.6363636363636362,1.6060606060606062,30-39
390,41.0,1.0,5.0,9.0,7.0,2.0,4.0,4.166666666666667,173.99,67.13167076,177.165,14.0,29.0,38.0,18.143694800000002,36.287389600000004,95.0,111.0,20.683812072000002,20.230219702000003,94.80080533,170.0,22.2,0.20854538314785714,1.5405405405405403,1.2702702702702704,40-49
391,50.0,1.0,4.0,11.0,4.0,2.0,1.0,2.5,170.18,64.86370891,172.72,20.0,36.0,58.0,29.02991168,44.905644630000005,125.0,123.0,22.22602613,21.863152234,105.23342984000001,158.2,22.4,0.308338828230598,1.6923076923076923,1.4475524475524475,50-59
392,32.0,1.0,1.0,5.0,4.0,1.0,2.0,2.5,193.04,89.81128926000001,186.63920000000002,2.0,15.0,3.0,1.3607771100000001,6.80388555,37.0,30.0,24.947580350000003,24.947580350000003,136.077711,46.0,24.1,0.022268915372209853,1.0757575757575757,1.0151515151515151,30-39
393,29.0,1.0,5.0,9.0,4.0,3.0,3.0,3.3333333333333335,172.72,63.502931800000006,172.72,17.0,33.0,45.0,24.947580350000003,36.74098197,85.0,69.4,21.137404442,21.137404442,113.760966396,122.8,21.3,0.2677041755102085,1.5785714285714285,1.3928571428571428,20-29
394,50.0,1.0,4.0,11.0,4.0,2.0,1.0,2.5,170.18,64.86370891,172.72,20.0,36.0,58.0,29.02991168,44.905644630000005,125.0,75.0,21.318841390000006,20.41165665,127.00586360000003,72.0,22.4,0.308338828230598,1.6923076923076923,1.4475524475524475,50-59
395,46.0,1.0,0.0,9.0,7.0,3.0,2.0,1.25,180.34,73.93555631000001,185.42000000000002,17.0,32.0,56.0,36.287389600000004,35.83379723,185.0,165.0,24.947580350000003,24.947580350000003,138.34567285,490.0,22.7,0.22992996669588456,1.4846625766871164,1.49079754601227,40-49
396,47.0,1.0,0.0,13.0,7.0,6.0,3.0,4.166666666666667,177.8,77.1107029,182.88,16.0,31.0,33.0,24.947580350000003,36.287389600000004,150.0,113.0,27.66913457,27.66913457,138.34567285,153.0,24.4,0.20749389382106123,1.4705882352941178,1.323529411764706,40-49
397,38.0,1.0,0.0,11.0,7.0,4.0,4.0,3.75,172.72,77.1107029,172.72,13.0,38.0,61.0,34.01942775,34.01942775,175.0,109.0,22.6796185,22.6796185,102.05828325,280.0,25.8,0.16858878872961225,1.4411764705882353,1.4411764705882353,30-39
398,43.0,1.0,3.0,9.0,7.0,3.0,3.0,5.0,187.96,89.35769689,182.88,9.0,20.0,38.0,24.947580350000003,24.947580350000003,74.0,75.0,22.498181552000002,21.318841390000003,95.2543977,75.0,25.3,0.10071879998293899,1.2791878172588833,1.2791878172588833,40-49
399,39.0,1.0,6.0,11.0,7.0,4.0,2.0,4.166666666666667,175.26,74.38914868,176.53,15.0,41.0,53.0,31.751465900000003,29.48350405,154.0,120.6,24.49398798,24.49398798,115.393898928,179.8,24.2,0.2016423129739734,1.396341463414634,1.4268292682926829,30-39
400,39.0,1.0,0.0,13.0,7.0,6.0,3.0,3.3333333333333335,185.42000000000002,76.20351816,184.404,11.0,18.0,31.0,19.958064280000002,29.937096420000003,123.0,83.0,27.2155422,27.2155422,125.19149412,128.0,22.2,0.14435029071628888,1.3928571428571428,1.2619047619047619,30-39
401,31.0,1.0,7.0,15.0,4.0,3.0,2.0,3.3333333333333335,180.34,77.1107029,182.88,16.0,22.0,61.0,22.6796185,36.287389600000004,130.0,80.0,21.772433760000002,20.86524902,134.26334152,190.0,23.7,0.20749389382106123,1.4705882352941178,1.2941176470588236,30-39
402,31.0,1.0,7.0,15.0,4.0,3.0,2.0,3.3333333333333335,180.34,77.1107029,182.88,16.0,22.0,61.0,22.6796185,36.287389600000004,130.0,80.0,21.772433760000002,20.86524902,134.26334152,190.0,23.7,0.20749389382106123,1.4705882352941178,1.2941176470588236,30-39
403,52.0,1.0,3.0,11.0,7.0,3.0,4.0,6.25,168.91,68.0388555,172.72,18.0,35.0,42.0,19.50447191,31.751465900000003,104.0,137.0,18.143694800000002,18.143694800000002,145.14955840000002,179.0,23.8,0.2645547146218531,1.4666666666666668,1.2866666666666666,50-59
