,age,sex,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,shortcamp,ohpr,ohll,dl,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,max_sport_numeric,max_boulder_numeric
262,30.0,1.0,2.0,1.0,2.0,0.8333333333333334,172.72,77.1107029,177.8,13.0,60.0,20.0,18.778724118,20.41165665,99.0,94.2,145.0,27.2155422,27.2155422,124.73790175,25.8,0.16858878872961225,1.2647058823529411,1.2794530182775876,0.0,0.0
263,37.0,1.0,6.0,2.0,3.0,4.166666666666667,177.8,72.12118683,180.34,23.0,40.0,25.0,9.979032140000001,49.895160700000005,1.0,151.8,193.6,22.135307656000002,21.681715286000003,128.82023308,22.8,0.318907674858628,1.6918238993710693,1.1383647798742138,0.0,6.0
264,37.0,1.0,6.0,3.0,2.0,4.166666666666667,175.26,75.74992579,176.53,15.0,41.0,22.0,27.2155422,24.947580350000003,105.0,140.2,197.0,21.31884139,20.41165665,117.9340162,24.7,0.19801999597444092,1.3293413173652693,1.3592814371257484,13.0,6.0
265,32.0,1.0,3.0,2.0,4.0,4.166666666666667,187.96,85.27536556,482.6,14.0,30.0,21.0,29.937096420000003,40.8233133,70.0,92.8,139.4,29.48350405,29.48350405,136.077711,24.1,0.16417402503129183,1.4787234042553192,1.3510638297872342,7.0,5.0
266,49.0,1.0,8.0,4.0,4.0,8.333333333333334,167.64000000000001,69.85322498000001,171.45,15.0,31.0,37.0,11.33980925,29.48350405,74.0,89.6,114.0,19.413753436,19.413753436,103.328341886,22.5,0.21473596966059502,1.422077922077922,1.1623376623376624,11.0,3.0
267,39.0,1.0,4.0,2.0,2.0,4.166666666666667,185.42000000000002,83.00740371,190.5,18.0,42.0,40.0,27.2155422,40.8233133,134.0,134.0,227.2,21.953870708000004,21.137404442,118.84120094,24.06,0.21684812673922382,1.4918032786885245,1.3278688524590163,0.0,6.0
268,27.0,2.0,3.0,2.0,4.0,4.166666666666667,167.64000000000001,60.32778521,170.18,28.0,14.0,42.2,25.85476509,25.673328142000003,148.8,82.2,154.4,16.601480742,16.601480742,102.05828325,21.340000000000003,0.4641310782839528,1.4316380320380175,1.4285714285714286,9.0,4.0
269,33.0,1.0,6.0,1.0,3.0,1.6666666666666667,175.895,66.22448602,177.8,18.0,63.0,34.0,15.875732950000002,34.01942775,170.0,128.4,183.4,23.042492396000004,23.042492396000004,106.59420695000001,21.4,0.27180278899505456,1.5136986301369864,1.2397260273972603,7.0,3.0
270,30.0,1.0,5.0,1.0,2.0,2.5,187.96,82.55381134000001,190.5,14.0,24.0,18.0,11.33980925,34.01942775,6.0,84.8,101.2,24.947580350000003,22.6796185,118.84120094,23.4,0.16958635552682888,1.4120879120879122,1.1373626373626373,7.0,3.0
271,33.0,1.0,7.0,1.0,2.0,2.5,181.61,70.30681735,182.88,15.0,25.0,42.0,24.04039561,36.74098197,98.0,88.0,123.0,23.042492396,23.042492396,136.53130337000002,21.3,0.21335057630794604,1.5225806451612902,1.3419354838709678,9.0,0.0
272,39.0,1.0,8.0,3.0,2.0,1.6666666666666667,182.88,78.01788764,185.42000000000002,15.0,31.0,44.0,29.937096420000003,38.10175908,110.0,133.8,223.4,22.679618499999997,23.223929344000005,117.02683146000001,23.3,0.1922636007426258,1.4883720930232558,1.3837209302325582,9.0,5.0
273,31.0,1.0,6.0,3.0,1.0,2.0833333333333335,182.88,85.72895793,187.96,9.0,21.0,49.0,28.12272694,24.947580350000003,147.0,97.0,387.0,24.04039561,24.04039561,99.33672903,25.6,0.10498202961184645,1.2910052910052912,1.3280423280423281,11.0,0.0
274,40.0,2.0,7.0,3.0,2.0,8.333333333333334,157.48,54.4310844,157.48,16.0,30.0,70.0,29.48350405,22.6796185,130.0,89.0,110.0,16.329325320000002,16.329325320000002,97.52235955,21.9,0.2939496829131701,1.4166666666666667,1.5416666666666665,0.0,9.0
275,30.0,1.0,7.0,3.0,4.0,6.666666666666667,190.5,85.72895793,198.12,17.0,31.0,36.0,32.20505827,27.2155422,120.0,115.0,210.4,24.131114084,24.131114084,115.21246198000001,23.6,0.19829938926682109,1.3174603174603174,1.3756613756613756,13.0,0.0
276,39.0,1.0,7.0,3.0,2.0,1.75,193.04,97.52235955,190.5,8.0,25.0,18.0,4.535923700000001,15.875732950000002,30.0,99.0,160.6,13.154178730000002,13.154178730000002,61.325688424000006,26.2,0.082032469650187,1.1627906976744187,1.0465116279069768,5.0,0.0
277,27.0,1.0,3.0,1.0,3.0,1.6666666666666667,175.26,74.84274105,190.5,19.0,54.0,43.0,31.751465900000003,40.8233133,125.0,82.6,125.2,22.951773922000005,22.498181552000002,88.45051215,24.4,0.2538656352431924,1.5454545454545454,1.4242424242424243,7.0,5.0
278,41.0,1.0,7.0,3.0,3.0,3.3333333333333335,187.96,90.26488163,180.34,7.0,14.0,26.0,15.875732950000002,20.41165665,62.0,80.0,113.0,20.41165665,18.143694800000002,89.35769689,25.5,0.07754953946201723,1.2261306532663316,1.1758793969849246,4.0,1.0
279,27.0,1.0,5.0,4.0,2.0,4.166666666666667,180.34,68.94604024,187.96,29.0,46.0,64.0,42.18409041,71.21400209000001,205.0,96.0,156.0,24.04039561,24.04039561,142.88159655,21.2,0.42061878969483224,2.0328947368421053,1.611842105263158,15.0,9.0
280,36.0,1.0,7.0,5.0,3.0,4.0,172.72,73.48196394,182.88,17.0,36.0,37.0,22.22602613,35.83379723,130.0,154.4,231.4,22.679618500000004,22.679618500000004,124.73790175,24.6,0.23134928747795797,1.4876543209876543,1.3024691358024691,11.0,7.0
281,39.0,2.0,7.0,5.0,2.0,5.416666666666667,162.56,52.163122550000004,165.1,25.0,57.0,75.0,31.751465900000003,34.926612490000004,330.0,260.0,480.0,15.875732950000002,15.875732950000002,79.37866475,19.7,0.4792657873584295,1.6695652173913043,1.608695652173913,15.0,0.0
282,31.0,1.0,4.0,1.0,2.0,6.666666666666667,180.34,70.30681735,185.42000000000002,20.0,30.0,40.0,27.2155422,38.55535145,100.0,95.0,150.0,19.413753436,19.812914721600002,114.30527724000001,21.6,0.2844674350772614,1.5483870967741935,1.3870967741935485,0.0,9.0
283,33.0,1.0,7.0,4.0,1.0,2.5,170.18,70.30681735,180.34,15.0,30.0,52.0,40.8233133,38.55535145,152.0,85.0,90.0,24.856861876,24.856861876000004,96.16158244,24.3,0.21335057630794604,1.5483870967741935,1.5806451612903227,4.0,10.0
284,41.0,1.0,8.0,4.0,1.0,3.8333333333333335,187.96,72.57477920000001,193.04,10.0,11.0,24.0,27.2155422,36.287389600000004,46.0,93.8,150.8,18.960161066,18.052976326,106.59420695000001,20.5,0.13778891386554848,1.5,1.375,11.0,6.0
285,30.0,2.0,7.0,6.0,2.0,2.5,154.94,50.80234544,157.48,13.0,19.0,52.0,36.287389600000004,27.2155422,73.0,55.0,96.0,16.78291769,16.329325320000002,112.49090776,21.2,0.2558936971788757,1.5357142857142856,1.7142857142857144,0.0,9.0
286,34.0,2.0,5.0,4.0,3.0,5.416666666666667,165.1,58.9670081,165.1,11.0,15.0,40.0,22.6796185,15.42214058,91.0,113.0,126.0,14.242800418000002,14.696392788,79.83225712,21.6,0.1865449910795118,1.2615384615384615,1.3846153846153846,9.0,5.0
287,32.0,2.0,4.0,4.0,3.0,12.5,157.48,50.80234544,161.29,6.0,15.0,18.0,1.81436948,7.71107029,36.0,80.0,183.0,11.793401620000001,10.886216880000001,71.849031408,20.5,0.11810478331332727,1.1517857142857144,1.0357142857142858,9.0,4.0
288,32.0,2.0,4.0,4.0,3.0,12.5,157.48,50.80234544,161.29,6.0,15.0,18.0,1.81436948,7.71107029,36.0,80.0,183.0,11.793401620000001,10.886216880000001,71.849031408,20.5,0.11810478331332727,1.1517857142857144,1.0357142857142858,9.0,4.0
289,31.0,1.0,6.0,2.0,1.0,2.5,172.72,75.74992579,173.99,9.0,26.0,31.0,20.41165665,27.2155422,161.0,128.0,107.0,23.586803240000002,22.861055448000002,112.49090776,25.4,0.11881199758466456,1.3592814371257484,1.2694610778443114,9.0,6.0
290,23.0,1.0,5.0,3.0,2.0,3.3333333333333335,170.18,50.80234544,180.34,21.0,22.0,62.0,40.8233133,34.01942775,166.0,69.0,111.0,15.875732950000002,13.6077711,83.91458845000001,17.5,0.41336674159664544,1.669642857142857,1.8035714285714286,0.0,12.0
291,29.0,1.0,5.0,4.0,4.0,6.666666666666667,177.8,74.84274105,182.88,15.0,40.0,30.0,27.2155422,31.751465900000003,45.0,54.0,66.0,19.958064280000002,19.958064280000002,63.502931800000006,23.7,0.2004202383498887,1.4242424242424243,1.3636363636363638,0.0,6.0
292,42.0,1.0,8.0,3.0,2.0,2.5,182.88,71.66759446,190.5,14.0,31.0,54.0,38.55535145,34.01942775,172.0,147.6,249.0,25.219735772000003,24.766143402000004,135.62411863000003,21.4,0.1953463082650814,1.4746835443037976,1.5379746835443038,11.0,0.0
293,48.0,1.0,7.0,7.0,2.0,1.3333333333333333,180.34,76.65711053,180.34,12.0,14.0,32.0,31.751465900000003,40.8233133,115.0,89.2,140.4,23.949677136,25.401172719999998,114.39599571400001,23.6,0.1565412512555344,1.532544378698225,1.4142011834319528,0.0,9.0
294,25.0,2.0,4.0,3.0,2.0,3.3333333333333335,162.56,56.24545388,167.64000000000001,14.0,31.0,65.0,24.04039561,28.576319310000002,130.0,131.0,210.0,15.875732950000002,15.875732950000002,92.98643585,21.3,0.2489090056926037,1.5080645161290323,1.4274193548387097,9.0,4.0
295,33.0,1.0,5.0,2.0,3.0,3.75,180.34,78.47148001000001,190.5,12.0,31.0,55.0,38.55535145,31.751465900000003,124.0,79.0,122.0,21.681715286000006,19.958064280000002,134.71693389,24.1,0.15292180035945263,1.4046242774566473,1.4913294797687862,0.0,7.0
296,34.0,1.0,6.0,4.0,3.0,3.5666666666666664,172.72,68.0388555,172.72,16.0,23.0,50.0,54.4310844,54.4310844,165.0,62.0,93.0,27.2155422,24.947580350000003,147.41752025,22.8,0.2351597463305361,1.8,1.8,0.0,0.0
297,22.0,1.0,4.0,2.0,1.0,2.5,187.96,77.1107029,193.04,16.0,35.0,32.0,19.50447191,31.751465900000003,67.0,105.0,148.0,21.228122915999997,20.048782754,136.077711,21.8,0.20749389382106123,1.4117647058823528,1.2529411764705882,9.0,0.0
298,39.0,1.0,7.0,3.0,3.0,5.0,175.26,66.67807839000001,180.34,15.0,41.0,61.0,36.287389600000004,22.6796185,192.0,75.0,179.0,20.41165665,18.143694800000002,124.73790175,21.7,0.22496149202538526,1.3401360544217686,1.5442176870748299,0.0,10.0
299,20.0,2.0,2.0,1.0,2.0,1.5,170.18,54.4310844,175.26,3.0,20.0,15.0,2.2679618500000003,4.082331330000001,40.0,30.0,25.0,14.968548210000002,12.70058636,81.6466266,18.8,0.055115565546219394,1.075,1.0416666666666667,4.0,1.0
300,26.0,1.0,2.0,1.0,2.0,1.7833333333333337,177.8,77.1107029,180.2384,17.0,29.0,25.0,11.33980925,27.2155422,56.0,60.0,85.0,21.953870708000004,21.953870708000004,117.93401620000002,24.4,0.22046226218487755,1.3529411764705883,1.1470588235294117,7.0,5.0
301,21.0,1.0,2.0,2.0,4.0,5.0,185.42000000000002,78.92507238,246.78640000000001,14.0,30.0,14.0,19.277675725,31.751465900000003,67.0,58.4,87.4,24.675424928,24.221832558,118.38760857,23.0,0.17738342934415438,1.4022988505747127,1.2534409443255685,7.0,3.0
302,27.0,1.0,5.0,2.0,4.0,8.333333333333334,175.26,74.84274105,177.8,16.0,52.0,42.0,28.12272694,31.751465900000003,65.0,62.0,70.0,21.681715286000003,21.681715286000003,109.76935354,24.4,0.2137815875732146,1.4242424242424243,1.3757575757575757,9.0,5.0
303,28.0,1.0,4.0,1.0,2.0,1.25,177.8,70.30681735,177.8,11.0,20.0,16.0,4.535923700000001,18.143694800000002,65.0,37.0,58.0,20.502375124000004,19.958064280000002,106.14061458,22.2,0.15645708929249377,1.2580645161290323,1.064516129032258,0.0,0.0
304,27.0,2.0,3.0,2.0,2.0,2.5,177.8,69.39963261,177.8,10.0,7.0,33.0,15.875732950000002,17.69010243,90.0,75.6,114.4,12.428430938000002,12.246993990000002,64.41011654000002,22.0,0.14409298182018143,1.2549019607843137,1.2287581699346406,0.0,5.0
305,25.0,1.0,2.0,1.0,2.0,2.1666666666666665,180.34,70.30681735,187.96,18.0,35.0,47.0,22.6796185,45.359237,76.0,62.2,89.2,23.586803240000002,23.586803240000002,99.7903214,21.6,0.2560206915695352,1.6451612903225805,1.3225806451612903,7.0,0.0
306,30.0,1.0,6.0,3.0,3.0,2.9166666666666665,172.72,69.39963261,175.26,16.0,33.0,91.0,36.287389600000004,31.751465900000003,246.0,134.0,201.0,20.502375124000004,20.955967494,112.03731539,23.3,0.23054877091229029,1.457516339869281,1.5228758169934642,9.0,7.0
307,33.0,1.0,5.0,4.0,4.0,8.333333333333334,172.72,68.0388555,167.64000000000001,20.0,20.0,58.0,42.63768278,51.70953018,250.0,118.6,216.6,22.135307656000002,22.588900026,137.166332688,22.8,0.29394968291317014,1.76,1.6266666666666665,13.0,7.0
308,28.0,1.0,5.0,3.0,4.0,3.75,170.18,67.58526313,171.45,13.0,35.0,44.0,22.6796185,18.143694800000002,65.0,61.6,80.8,22.770336974000003,22.770336974000003,102.05828325,23.3,0.19234962472506098,1.2684563758389262,1.3355704697986577,7.0,0.0
309,23.0,2.0,3.0,1.0,2.0,4.166666666666667,172.72,57.60623099,170.18,11.0,13.0,29.0,13.6077711,20.41165665,86.0,77.8,152.6,12.428430938000002,12.24699399,71.21400209000001,19.3,0.19095156567194121,1.3543307086614174,1.2362204724409451,9.0,0.0
310,40.0,1.0,2.0,1.0,3.0,0.08333333333333333,191.77,88.90410452,190.5,7.0,32.0,12.0,2.2679618500000003,15.875732950000002,14.0,82.2,134.2,16.964354638,16.510762268,90.446318578,24.2,0.07873652220888484,1.1785714285714286,1.0255102040816326,0.0,0.0
311,20.0,2.0,4.0,1.0,3.0,0.8333333333333334,172.72,56.69904625,185.42000000000002,3.0,5.0,13.0,6.80388555,5.4431084400000005,34.0,31.0,42.0,9.979032140000001,9.979032140000001,52.163122550000004,19.0,0.05291094292437062,1.096,1.1199999999999999,0.0,3.0
312,30.0,1.0,4.0,2.0,2.0,2.5,170.18,68.0388555,170.18,16.0,44.0,10.0,0.0,45.359237,24.0,210.0,160.0,28.12272694,28.12272694,149.6854821,23.5,0.2351597463305361,1.6666666666666665,1.0,7.0,3.0
313,26.0,2.0,4.0,1.0,2.0,1.1666666666666667,172.72,70.30681735,175.26,3.0,16.0,22.0,11.793401620000001,4.535923700000001,4.0,40.86,36.11,15.966451424000002,15.512859054,80.830160334,23.6,0.04267011526158921,1.064516129032258,1.167741935483871,1.0,1.0
314,25.0,1.0,7.0,7.0,4.0,12.5,172.72,67.58526313,180.34,13.0,29.0,40.0,24.947580350000003,34.01942775,155.0,62.0,78.0,20.41165665,18.143694800000002,111.13013065000001,22.7,0.19234962472506098,1.5033557046979864,1.3691275167785235,13.0,9.0
315,31.0,1.0,8.0,8.0,4.0,5.0,172.72,68.673884818,177.8,23.0,45.0,61.0,31.751465900000003,36.287389600000004,195.0,115.2,235.4,24.49398798,23.133210870000006,140.16004233,23.0,0.3349162503469078,1.5284015852047557,1.4623513870541611,13.0,7.0
316,28.0,1.0,2.0,1.0,1.0,1.1666666666666667,187.96,71.21400209000001,193.04,13.0,30.0,39.0,31.751465900000003,29.48350405,90.0,53.0,84.2,22.044589182000003,22.8973428376,112.94450013000001,20.2,0.18254836996200052,1.414012738853503,1.4458598726114649,0.0,8.0
317,34.0,1.0,4.0,2.0,3.0,2.5,177.8,79.37866475,187.96,15.0,30.0,45.0,36.287389600000004,45.359237,320.0,20.0,40.0,20.41165665,20.41165665,74.84274105,25.1,0.18896765330132365,1.5714285714285714,1.457142857142857,11.0,7.0
318,50.0,1.0,7.0,2.0,4.0,4.166666666666667,172.72,76.65711053,167.64000000000001,11.0,41.0,35.0,18.143694800000002,27.2155422,100.0,50.0,120.0,24.947580350000003,20.41165665,113.3980925,25.7,0.14349614698423985,1.3550295857988166,1.2366863905325445,9.0,4.0
319,33.0,1.0,5.0,2.0,3.0,3.75,180.34,78.47148001000001,190.5,12.0,31.0,55.0,38.55535145,31.751465900000003,124.0,79.0,122.0,21.681715286000006,19.958064280000002,134.71693389,24.1,0.15292180035945263,1.4046242774566473,1.4913294797687862,0.0,7.0
320,32.0,1.0,7.0,4.0,1.0,1.6666666666666667,175.26,78.47148001000001,177.8,16.0,30.0,53.0,36.287389600000004,49.895160700000005,125.0,112.6,200.0,22.135307656000002,21.681715286,125.10077564600002,25.5,0.20389573381260354,1.6358381502890174,1.4624277456647399,11.0,9.0
321,41.0,2.0,7.0,4.0,3.0,8.333333333333334,170.18,63.502931800000006,165.1,12.0,22.0,63.0,15.875732950000002,27.2155422,137.0,137.0,217.0,21.772433760000002,21.31884139,106.59420695,21.9,0.18896765330132362,1.4285714285714286,1.25,13.0,6.0
322,33.0,1.0,8.0,4.0,2.0,8.333333333333334,182.88,81.19303423000001,185.42000000000002,15.0,30.0,30.0,34.01942775,43.09127515,135.0,140.4,236.8,25.673328142000003,25.310454246000003,134.354059994,24.3,0.18474491244542812,1.5307262569832403,1.4189944134078212,11.0,7.0
323,32.0,2.0,3.0,2.0,4.0,3.75,162.56,58.05982336,162.56,15.0,40.0,34.0,11.33980925,22.6796185,77.0,119.4,219.4,13.789208048,13.154178730000002,81.64662660000002,22.0,0.2583542134979034,1.390625,1.1953125,7.0,3.0
324,25.0,1.0,2.0,1.0,4.0,2.5,187.96,82.55381134000001,187.96,14.0,29.0,25.0,15.875732950000002,48.98797596,36.0,65.0,72.0,29.48350405,29.48350405,174.63306245,23.4,0.16958635552682888,1.5934065934065933,1.1923076923076923,9.0,6.0
325,28.0,1.0,5.0,3.0,3.0,1.6666666666666667,187.96,72.57477920000001,187.96,14.0,15.0,45.0,34.01942775,20.41165665,90.0,75.4,107.4,19.776627332000004,19.867345806000003,129.27382545,20.5,0.19290447941176786,1.28125,1.4687499999999998,0.0,6.0
326,28.0,1.0,4.0,3.0,4.0,12.5,175.26,64.86370891,182.88,30.0,30.0,60.0,37.19457434,45.359237,158.4,111.2,131.0,26.126920512000005,27.487697622000002,159.66451424000002,21.1,0.46250824234589705,1.6993006993006992,1.5734265734265735,0.0,9.0
327,27.0,1.0,4.0,4.0,2.0,3.3333333333333335,187.96,83.91458845000001,193.04,20.0,41.0,42.0,36.287389600000004,63.502931800000006,122.0,34.0,75.4,24.947580350000003,24.493987980000004,155.58218291000003,23.8,0.23833758074040817,1.7567567567567568,1.4324324324324325,13.0,8.0
328,38.0,1.0,7.0,2.0,3.0,8.333333333333334,180.34,82.55381134000001,180.34,12.0,26.0,30.0,18.143694800000002,27.2155422,71.0,41.0,73.0,20.41165665,20.41165665,90.718474,25.4,0.14535973330871046,1.3296703296703296,1.2197802197802199,9.0,5.0
329,37.0,1.0,7.0,3.0,2.0,4.166666666666667,175.26,75.74992579,176.53,16.0,40.0,33.0,34.01942775,31.751465900000003,138.0,127.2,200.2,24.04039561,24.04039561,124.82862022400002,24.7,0.21122132903940366,1.4191616766467066,1.4491017964071855,0.0,6.0
330,26.0,1.0,5.0,3.0,3.0,5.550000000000001,190.5,77.1107029,198.12,15.0,20.0,35.0,18.143694800000002,24.947580350000003,140.0,8.0,8.0,18.143694800000002,18.143694800000002,124.73790175,21.2,0.1945255254572449,1.323529411764706,1.2352941176470589,11.0,6.0
331,35.0,2.0,4.0,3.0,2.0,0.8333333333333334,165.1,63.502931800000006,167.64000000000001,5.0,14.0,62.0,19.958064280000002,9.071847400000001,128.0,125.2,198.8,15.875732950000002,15.875732950000002,115.66605435000001,23.3,0.07873652220888484,1.1428571428571428,1.3142857142857143,0.0,4.0
332,47.0,1.0,8.0,8.0,3.0,2.5,172.72,73.48196394,186.69,20.0,50.0,66.0,43.09127515,47.62719885,180.0,137.0,304.8,25.401172720000005,24.493987980000004,144.24237366000003,24.6,0.27217563232700936,1.6481481481481481,1.5864197530864197,0.0,7.0
333,30.0,1.0,2.0,2.0,2.0,0.8333333333333334,181.61,72.57477920000001,1.27,16.0,41.0,25.0,10.886216880000001,39.916128560000004,96.0,97.8,158.4,15.240703632000002,13.426334152000004,98.88313666000002,22.0,0.22046226218487755,1.55,1.1500000000000001,9.0,0.0
334,35.0,2.0,4.0,1.0,2.0,4.166666666666667,160.02,55.791861510000004,160.02,9.0,26.0,38.0,20.41165665,22.6796185,137.0,104.6,179.0,16.329325320000002,16.782917689999998,103.87265273,21.8,0.1613138503791787,1.4065040650406504,1.3658536585365852,0.0,8.0
335,37.0,1.0,5.0,1.0,2.0,4.166666666666667,167.64000000000001,54.4310844,14.478000000000002,13.0,25.0,45.0,40.8233133,27.2155422,97.0,102.4,168.2,15.240703632,13.426334152,73.93555631000001,19.4,0.2388341173669507,1.5,1.7499999999999998,0.0,9.0
336,30.0,2.0,1.0,1.0,2.0,0.8333333333333334,157.48,55.33826914,162.56,10.0,20.0,20.0,8.164662660000001,12.24699399,49.0,56.0,106.4,12.519149412,12.7550174444,84.005306924,22.3,0.18070677228268653,1.221311475409836,1.1475409836065573,3.0,1.0
337,41.0,1.0,5.0,3.0,3.0,4.083333333333333,175.00600000000003,68.0388555,176.022,20.0,29.0,45.0,23.405366292000004,32.20505827,106.0,132.2,207.8,22.135307656000002,21.228122916,127.82232986599999,22.2,0.29394968291317014,1.4733333333333334,1.3331193640494106,9.0,4.0
338,26.0,1.0,3.0,2.0,2.0,2.3333333333333335,175.26,68.0388555,176.53,15.0,30.0,68.0,54.4310844,52.163122550000004,146.0,50.0,102.0,25.673328142000003,24.040395609999997,141.15794554400003,22.1,0.22046226218487758,1.7666666666666668,1.8,9.0,6.0
339,42.0,1.0,7.0,6.0,4.0,8.333333333333334,180.34,69.39963261,193.04,25.0,31.0,61.0,40.8233133,40.8233133,245.0,125.2,195.2,20.41165665,20.41165665,120.20197805000001,21.3,0.36023245455045355,1.588235294117647,1.588235294117647,13.0,8.0
340,40.0,1.0,2.0,1.0,4.0,2.9666666666666663,182.88,74.84274105,185.42000000000002,10.0,50.0,20.0,18.143694800000002,20.41165665,100.0,150.0,189.0,15.875732950000002,15.875732950000002,99.79032140000001,22.4,0.13361349223325913,1.2727272727272727,1.2424242424242424,9.0,1.0
341,39.0,1.0,2.0,1.0,3.0,2.9166666666666665,177.8,74.84274105,187.96,13.0,22.0,21.0,20.41165665,34.01942775,45.0,69.0,91.0,20.41165665,19.958064280000002,116.11964672000002,23.7,0.17369753990323689,1.4545454545454546,1.2727272727272727,5.0,0.0
342,28.0,2.0,3.0,2.0,1.0,2.0833333333333335,167.64000000000001,70.76040972,167.64000000000001,4.0,9.0,8.0,0.0,6.80388555,22.0,31.0,40.0,12.882023308,12.609867886,73.57268241400001,25.2,0.056528785175609636,1.0961538461538463,1.0,5.0,1.0
343,33.0,1.0,7.0,3.0,4.0,8.333333333333334,187.96,85.72895793,188.468,18.0,35.0,30.0,38.464632976000004,77.1107029,80.6,99.4,213.4,28.12272694,27.215542200000005,165.56121505000002,24.3,0.2099640592236929,1.8994708994708995,1.4852357994831846,0.0,9.0
344,40.0,2.0,2.0,1.0,1.0,0.8333333333333334,157.48,48.08079122,157.48,10.0,25.0,56.0,18.143694800000002,13.6077711,124.0,83.0,88.0,16.601480742,17.055073112,109.31576117000002,19.4,0.20798326621214866,1.2830188679245282,1.3773584905660377,4.0,3.0
345,46.0,1.0,5.0,2.0,2.0,2.0833333333333335,182.88,74.84274105,187.96,21.0,38.0,50.0,36.287389600000004,49.895160700000005,120.0,120.6,198.8,18.143694800000002,15.875732950000002,97.52235955,22.4,0.2805883336898442,1.6666666666666667,1.484848484848485,0.0,5.0
346,28.0,1.0,1.0,1.0,2.2,1.6,177.8,63.04933943,180.34,11.0,17.0,15.0,4.535923700000001,22.6796185,63.0,38.0,56.6,17.23651006,16.964354638000003,88.90410452,19.9,0.1744665384196873,1.3597122302158273,1.0719424460431655,0.0,0.0
347,26.0,2.0,4.0,2.0,2.0,3.3333333333333335,160.02,56.69904625,162.56,12.4,18.0,45.6,28.12272694,27.2155422,141.4,72.6,100.6,15.42214058,15.42214058,98.88313665999999,22.1,0.22519248696738833,1.48,1.496,0.0,7.0
348,33.0,2.0,7.0,4.0,4.0,7.5,162.9918,57.60623099,159.766,19.0,29.0,61.0,27.2155422,31.751465900000003,103.0,65.0,58.0,22.044589182000003,22.498181552,102.23972019800001,21.7,0.3298254316151712,1.5511811023622046,1.4724409448818898,15.0,6.0
349,37.0,2.0,7.0,7.0,2.0,3.3333333333333335,169.92600000000002,63.95652417,171.196,68.0,40.0,45.0,18.143694800000002,14.968548210000002,100.0,127.8,206.2,14.968548210000002,14.968548210000002,40.8233133,22.1,1.0632222573455088,1.2340425531914894,1.2836879432624113,13.0,0.0
350,28.0,1.0,4.0,2.0,1.0,0.8333333333333334,180.34,66.67807839000001,182.88000000000002,19.6,47.0,46.239999999999995,27.2155422,40.8233133,135.0,85.6,150.6,21.318841390000003,21.318841390000003,121.10916279,20.5,0.2796845819519269,1.6122448979591837,1.4081632653061225,9.0,0.0
351,34.0,1.0,6.0,3.0,4.0,3.3333333333333335,167.64000000000001,79.37866475,172.72,11.0,33.0,42.0,31.751465900000003,24.947580350000003,77.0,93.2,141.6,20.048782754,20.048782754,93.89362059,28.2,0.13857627908763734,1.3142857142857143,1.4,0.0,5.0
352,31.0,2.0,7.0,1.0,2.0,1.6666666666666667,154.94,56.69904625,157.48,11.0,26.0,68.0,19.958064280000002,15.875732950000002,98.0,80.0,112.0,15.694296001999998,16.147888372,108.86216880000002,23.6,0.19400679072269225,1.28,1.352,9.0,4.0
353,33.0,1.0,6.0,4.0,4.0,4.583333333333333,190.5,79.37866475,198.12,14.0,21.0,24.5,9.071847400000001,38.55535145,85.0,94.6,152.4,19.50447191,18.143694800000002,96.16158243999999,21.9,0.17636980974790206,1.4857142857142858,1.1142857142857143,11.0,6.0
354,25.0,1.0,6.0,4.0,3.0,2.75,176.53,58.9670081,184.15,12.0,21.0,31.0,13.6077711,22.6796185,173.0,70.0,182.0,13.6077711,13.6077711,97.52235955,18.9,0.20350362663219468,1.3846153846153846,1.2307692307692306,13.0,0.0
355,32.0,1.0,5.0,3.0,2.0,4.166666666666667,167.64000000000001,60.32778521,162.56,22.0,48.0,70.0,47.62719885,49.895160700000005,203.0,162.8,285.0,26.671231356000003,25.219735772,122.92353227000001,21.5,0.3646744186516772,1.8270676691729324,1.7894736842105263,11.0,9.0
356,73.0,1.0,7.0,7.0,4.0,0.0,185.42000000000002,72.57477920000001,187.96,13.0,15.0,40.0,22.6796185,24.947580350000003,75.0,76.0,113.0,21.046685968000002,19.232316488000002,91.17206637000001,21.1,0.179125588025213,1.34375,1.3125,7.0,0.0
357,42.0,1.0,7.0,4.0,2.0,3.3333333333333335,182.88,72.57477920000001,190.5,13.0,31.0,58.0,36.287389600000004,36.287389600000004,183.0,111.0,147.0,24.947580350000003,24.947580350000003,140.16004232999998,21.7,0.179125588025213,1.5,1.5,13.0,0.0
358,25.0,2.0,4.0,3.0,2.0,6.0,162.56,56.24545388,165.1,13.0,31.0,43.0,22.6796185,27.2155422,200.0,123.0,221.0,16.329325320000002,15.875732950000002,102.05828325,21.3,0.2311297910002749,1.4838709677419355,1.403225806451613,11.0,0.0
359,56.0,1.0,7.0,7.0,4.0,5.5,190.5,81.19303423000001,15.748000000000001,50.0,75.0,58.0,49.895160700000005,56.69904625,477.0,143.0,542.0,27.2155422,29.48350405,163.2932532,22.4,0.6158163748180937,1.6983240223463685,1.6145251396648044,13.0,7.0
